Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media,Idle Time
3172674317,"Mar 10, 2020, 11:16:39 PM",Warmup,Run,,289,0.96,,,FALSE,,,,0,,289,289,965.6083374023438,,3.341205358505249,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3175931946,"Mar 11, 2020, 9:09:15 PM",Afternoon Run,Run,,2018,7.13,176,47,FALSE,,,activities/3394720502.fit.gz,0,,2018,1836,7129,5,3.882999897003174,21,23,195.1999969482422,212.1999969482422,6.099999904632568,-0.019638099,,,86,80.16320801,176,153,,,461,,13,47,,,,,,,,,,,,,0,,1,7156.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182
3175932210,"Mar 11, 2020, 9:44:01 PM",Afternoon Run,Run,,1976,3.84,169,30,FALSE,,,activities/3394720849.fit.gz,0,,1976,1131,3839.600098,5.900000095367432,3.3949999809265137,21,14,187.60000610351562,207,35.400001525878906,-0.119804144,,,97,80.30984497070312,169,154,,,283,,9,30,,,,,,,,,,,,,0,,1,4067.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845
3176775115,"Mar 11, 2020, 8:47:14 PM",Warmup w team,Run,,300,0.96,,,FALSE,,,,0,,300,300,965.6083374023438,,3.2186944484710693,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3179991464,"Mar 12, 2020, 9:09:47 PM",Afternoon Run,Run,,2718,9.07,178,80,FALSE,,,activities/3399217067.fit.gz,0,,2718,2338,9077.200195,7.599999904632568,3.881000042,27,44,195,305.3999938964844,31.600000381469727,1.042171597480774,,,98,79.75466918945312,178,160,,,616,,11,80,,,,,,,,,,,,,0,,1,9143.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
3180228221,"Mar 12, 2020, 8:45:00 PM",Afternoon Run,Run,,300,0.96,,,FALSE,,,,0,,300,300,965.6083374023438,,3.2186944484710693,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3180886145,"Mar 13, 2020, 9:20:22 PM",Nobody likes you Covid19,Run,"We still out here grinding. 20 mph winds in our face for the last 4 up hill, it sucked but we got it done. ",3293,12.39,182,122,FALSE,,,activities/3400205071.fit.gz,0,,3293,3236,12389.7002,4.699999809265137,3.8289999961853027,62,80,185,220.1999969482422,17.399999618530273,-0.121068306,,,86,80.35853576660156,182,163,,,868,,12,122,,,,,,,,,,,0,,0,,1,12501.40039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
3187146681,"Mar 15, 2020, 8:48:01 PM",Javelin Throws and Battle Axes,Run,Knife in the chest,1805,4.62,158,17,FALSE,,,activities/3407181338.fit.gz,0,,1805,1330,4620.5,4.400000095367432,3.474060059,7.400000095367432,3,217.39999389648438,222.39999389648438,9,0.008657072,,,84,79.03487396240234,158,142.0655059814453,,,302,,14,17,,,,,,,,,,,0,,0,,1,4635.299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475
3192385473,"Mar 16, 2020, 9:05:52 PM",Warmup,Run,,462,1.51,155,2,FALSE,,,activities/3412885013.fit.gz,0,,462,411,1510.300048828125,4.699999809265137,3.677000045776367,5,4,229.39999389648438,236,47.29999923706055,0.2648480534553528,,,84,79.73891449,155,130,,,80,,17,2,,,,,,,,,,,0,,0,,1,1528.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
3192385738,"Mar 16, 2020, 9:20:34 PM",Hill charges,Run,8 hill charges. Each rep was about 240m of running done in an average of 41 seconds per rep. ,1587,1.95,145,1,FALSE,,,activities/3412885261.fit.gz,0,,1587,341,1951.9000244140625,7.099999904632568,5.7210001945495605,45,4,204.8000030517578,221.1999969482422,17,-0.358624935,,,101,93.22077941894531,145,122,,,51,,13,1,,,,,,,,,,,0,,0,,1,2164.600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246
3192386108,"Mar 16, 2020, 9:47:41 PM",Afternoon Run,Run,,1601,3.87,173,18,FALSE,,,activities/3412885682.fit.gz,0,,1601,1216,3870.100098,4.199999809265137,3.180999994277954,13,7,194.39999389648438,210.60000610351562,13.699999809265137,0.23771995306015015,,,83,78.64016723632812,173,144.02622985839844,,,270,,11,18,,,,,,,,,,,,,0,,1,3921.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385
3192899865,"Mar 17, 2020, 11:57:12 PM",Butches Extended ,Run,4*100 strides and lift day 1 after,2232,8.85,,,FALSE,,,,0,,2232,2232,8851.410156,,3.9656853675842285,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3192906145,"Mar 18, 2020, 12:38:18 AM",Warmup,Run,,180,0.64,,,FALSE,,,,0,,180,180,643.7388916015625,,3.576327085494995,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3195887556,"Mar 18, 2020, 9:04:04 PM",Afternoon Run,Run,Warmup,764,2.46,149,6,FALSE,,,activities/3416654886.fit.gz,0,,764,715,2467.899902,5.400000095367432,3.4489998817443848,5,8,226.1999969482422,233.8000030517578,27.799999237060547,-0.064832449,,,88,80.03248596191406,149,138,,,153,,15,6,,,,,,,,,,,0,,0,,1,2488.600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
3195887915,"Mar 18, 2020, 9:25:06 PM",Fartin ‘n Likin,Run,"5*3 Cv pace (6:05ish)
90 second jog breaks
Felt comfortable",1300,4.73,177,39,FALSE,,,activities/3416655158.fit.gz,0,,1300,1262,4738.600098,4.800000190734863,3.755000114440918,14,13,203.8000030517578,213.39999389648438,11.600000381469727,0.016882624477148056,,,85,81.42592621,177,158,,,330,,12,39,,,,,,,,,,,0,,0,,1,4766.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38
3195888048,"Mar 18, 2020, 9:56:12 PM",Afternoon Run,Run,4 fast (distance not exactly 200)s,932,0.54,143,0,FALSE,,,activities/3416655329.fit.gz,0,,932,100,540.9000244140625,7.900000095367432,5.376999855041504,3,7,201.1999969482422,211.8000030517578,11,-1.072286963,,,110,91.88636016845703,143,118,,,14,,14,,,,,,,,,,,,0,,0,,1,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832
3195890004,"Mar 18, 2020, 11:10:09 PM",Evening Run,Run,Cool down ,955,3.21,,,FALSE,,,,0,,955,955,3218.694336,,3.3703606128692627,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3199146496,"Mar 19, 2020, 8:58:19 PM",Rainy Riverside Run,Run,"4.5 miles
4*30m flys
Lift day 2",2013,7.52,171,59,FALSE,,,activities/3420156566.fit.gz,0,,2013,2006,7522.700195,4.800000190734863,3.749000072479248,19,14,213.60000610351562,225.39999389648438,4.400000095367432,0.08507584,,,85,79.30419922,171,157,,,525,,20,59,,,,,,,,,,,0,,0,,1,7549.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
3201607927,"Mar 20, 2020, 9:14:21 PM",Afternoon Run,Run,Bla Bla bla long run bla bla bla sucked bla bla bla got it done,4805,14.49,174,96,FALSE,,,activities/3422797926.fit.gz,0,,4805,3914,14498,5.300000190734863,3.7039999961853027,30,57,214,244,29.299999237060547,-0.121396057,,,116,79.85534668,174,152,,,895,,14,96,,,,,,,,,,,0,,0,,1,14560.59961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891
3205328471,"Mar 22, 2020, 12:32:47 AM",Them tempo bench’s are nasty ,Run,Really easy pace with 4 pickups in there. Lift day 3 after ,1800,6.59,,,FALSE,,,,0,,1800,1800,6598.32373,,3.6657352447509766,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3211229260,"Mar 23, 2020, 8:55:12 PM",Warmup ,Run,Good old around the car wash ,664,1.91,149,5,FALSE,,,activities/3433091573.fit.gz,0,,664,540,1917,4.099999904632568,3.5460000038146973,,2,216.1999969482422,218.60000610351562,11.100000381469727,-0.073030777,,,81,79.12754059,149,138,,,115,,22,5,,,,,,,,,,,0,,0,,1,1917.4000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
3211473971,"Mar 23, 2020, 10:47:00 PM",Combined workout so there aren’t 20 different entries,Run,"4*1000: 3:28 3:31 3:33 3:29
2*400 no spikes: 71 72
400 spikes: 60 (ooooops)
200 spikes: 26.7 (wanted to test my spikes)",950,5.47,,,FALSE,,,,0,,950,950,5471.780762,,5.759768962860107,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3211478484,"Mar 23, 2020, 10:54:55 PM",Cool down ,Run,,600,1.93,,,FALSE,,,,0,,600,600,1931.2166748046875,,3.2186944484710693,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3215058679,"Mar 24, 2020, 11:41:43 PM",Sunset top,Run,"95% really easy pace with a campus rush. 
Lift day 1 after",2380,8.85,,,FALSE,,,,0,,2380,2380,8851.410156,,3.7190797328948975,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3215059553,"Mar 25, 2020, 12:23:05 AM",Warmup,Run,,180,0.64,,,FALSE,,,,0,,180,180,643.7388916015625,,3.576327085494995,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3218449981,"Mar 25, 2020, 9:19:14 PM",Frostbite triangles,Run,Tied my longest run ever and this was masons longest. Mason is suicidal or blind or both because he jumped out in front of a car at the end. ,5246,17.71,176,164,FALSE,,,activities/3440765408.fit.gz,0,,5246,4699,17711.19922,5,3.7690000534057617,23,19,229,244.8000030517578,7.900000095367432,0.049686074,,,84,78.89316559,176,162,,,1211,,18,164,,,,,,,,,,,0,,0,,1,17758.30078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547
3221949267,"Mar 26, 2020, 10:02:18 PM",Big daddies,Run,"Recovery from yesterday 
+lift day 2",2417,8.85,,,FALSE,,,,0,,2417,2417,8851.400391,,3.6621432304382324,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3221949881,"Mar 26, 2020, 10:40:18 PM",Warmup ,Run,,180,0.64,,,FALSE,,,,0,,180,180,643.7388916015625,,3.576327085494995,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3225378943,"Mar 27, 2020, 9:20:54 PM",The Progressive Era,Run,"3 mile progression run
Splits: 6:25, 6:11 5:44",1109,4.83,181,28,FALSE,,,activities/3448138513.fit.gz,0,,1109,1109,4836.5,5.300000190734863,4.368999958,2,1,210.8000030517578,235,1.399999976158142,-0.46728006,,,87,82.22292328,181,153.73464965820312,,,276,,15,28,,,,,,,,,,,0,,0,,1,4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3225390157,"Mar 27, 2020, 10:09:30 PM",WU/CD,Run,,1044,3.54,,,FALSE,,,,0,,1044,1044,3540.600098,,3.3913793563842773,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3229844329,"Mar 29, 2020, 3:04:34 AM",Saturday Mileage ,Run,"Pretty easy today 
Lift day 3",1800,6.92,,,FALSE,,,,0,,1800,1800,6920.192871,,3.8445518016815186,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3236491700,"Mar 30, 2020, 10:48:28 PM",Workout Wednesday (idk what day it is anymore),Run,"6*800: 2:55 2:55 2:52 2:56 2:55 2:55 (200 jog breaks)
4*200: 25.0 29.3 30.7 26.7 (full recovery)",1159,5.31,,,FALSE,,,,0,,1159,1159,5310.845703,,4.582265377044678,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3236499370,"Mar 30, 2020, 10:50:10 PM",WU/CD,Run,,1227,4.18,,,FALSE,,,,0,,1227,1227,4184.302734,,3.410189628601074,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3240321577,"Mar 31, 2020, 9:20:11 PM",Free the Iguanas ,Run,Relaxed run after the workout yesterday. We saw some people from freedom on our track while we were doing 30m flys after. ,2789,9.65,172,60,FALSE,,,activities/3464046459.fit.gz,0,,2789,2551,9657.299805,4.800000190734863,3.7850000858306885,14,18,209.1999969482422,218.60000610351562,8.300000190734863,-0.043490417,,,84,79.87071228027344,172,152,,,596,,12,60,,,,,,,,,,,0,,0,,1,9670.900391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238
3244434301,"Apr 1, 2020, 9:17:15 PM",Church of the Sunday Long Run (still don’t know what day it is),Run,Felt pretty terrible for the first 6 but then we put it in high gear for the last 4. We saw Connor ballin up in his drive way and Coach Verhagen with a couple others at the track. ,5292,16.09,195,196,FALSE,,,activities/3468392025.fit.gz,0,,5292,4230,16097.2998,7.400000095367432,3.805000066757202,50,42,195.1999969482422,231.8000030517578,17.799999237060547,0.034788445,,,103,80.13959503173828,195,168,,,1137,,14,196,,,,,,,,,,,0,,0,,1,16176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062
3247998597,"Apr 2, 2020, 9:11:45 PM",Pre-meet day,Run,"2*200: 30.7 30.9 
400: 63",1294,4.83,174,32,FALSE,,,activities/3472162814.fit.gz,0,,1294,1264,4833.299805,4.800000190734863,3.8239998817443848,6,3,210.1999969482422,214.1999969482422,7.199999809265137,0.053793475,,,83,79.71405792236328,174,153,,,317,,20,32,,,,,,,,,,,0,,0,,1,4849.700195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
3248004356,"Apr 2, 2020, 10:39:07 PM",200s and 400 mileage ,Run,,124,0.8,,,FALSE,,,,0,,124,124,804.673584,,6.489303112030029,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3251565872,"Apr 3, 2020, 8:37:38 PM",Afternoon Run,Run,,545,1.94,150,6,FALSE,,,activities/3475946767.fit.gz,0,,545,545,1945.4000244140625,4.900000095367432,3.5799999237060547,5,4,218,220.60000610351562,3.5999999046325684,0.071964636,,,81,79.27222442626953,150,141,,,121,,20,6,,,,,,,,,,,,,0,,1,1948.0999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3251566008,"Apr 3, 2020, 9:21:07 PM",Glazier Invite: 800,Run,2:11 is pretty good for not having run an 800 in a year. ,131,0.82,147,1,FALSE,,,activities/3475946942.fit.gz,0,,131,131,822.0999755859375,7.400000095367432,6.274000168,3,3,217.39999389648438,221.60000610351562,28.100000381469727,0.072983824,,,100,94.77099609,147,137,,,28,,20,1,,,,,,,,,,,0,,0,,1,831.7000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3251566151,"Apr 3, 2020, 9:43:00 PM",Glazier Invite: 400,Run,57.5 isn’t great but it’s a rust buster I can do better. ,58,0.4,138,0,FALSE,,,activities/3475947127.fit.gz,0,,58,58,408.79998779296875,7.900000095367432,7.09499979,,1,206,220,43.70000076293945,-0.195694715,,,111,101.92453002929688,138,116,,,8,,19,,,,,,,,,,,,0,,0,,1,436.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3251571698,"Apr 3, 2020, 10:33:40 PM",Reverse Michael Jackson,Run,Barefoot cool down on the track,600,1.93,,,FALSE,,Barefoot (No Shoes) Feet,,0,,600,600,1931.199951171875,,3.2186665534973145,,,,,,0,,,,,,,,,182.9703369140625,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,11329124,,,,,,,,,,,,0,,,,,,,,,,,,,0
3256112592,"Apr 5, 2020, 12:03:13 AM",Warmup,Run,Just a warmup for lift day 3 I’ll do the 45 minuter tomorrow. ,300,1.12,,,FALSE,,,,0,,300,300,1126.5430908203125,,3.755143404006958,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3260756363,"Apr 5, 2020, 10:19:25 PM",Sunday mileage,Run,"I sound have drank more water today. 
Oh yeah I had the pickups in there too ",2815,10.22,185,111,FALSE,,,activities/3485843784.fit.gz,0,,2815,2771,10222.2998,4.800000190734863,3.688999891281128,20,23,214,224.8000030517578,14.800000190734863,-0.003913014,,,82,78.91281127929688,185,164,,,745,,17,111,,,,,,,,,,,0,,0,,1,10247.2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
3264675292,"Apr 7, 2020, 12:05:26 AM",VO2 Max Workout,Run,"7*800
2:44,2:42,2:40,2:40,2:40,2:40,2:40
Rest was right around 2:40 of walking
This was a tough workout

For the record, Mason may have edged me out on the last one but I definitely beat him on the other ones. ",1126,5.63,,,FALSE,,,,0,,1126,1126,5632.700195,,5.0023980140686035,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3264678902,"Apr 7, 2020, 12:33:12 AM",WU/CD,Run,,1138,3.86,,,FALSE,,,,0,,1138,1138,3862.399902,,3.394024610519409,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3268917224,"Apr 7, 2020, 10:11:28 PM",Mud Run,Run,"If you go by Matt’s standards, you probably shouldn’t run at plamann for a while. If you aren’t a party pooper and want to have some fun go run through the mud pit that is Plamann. The watch couldn’t get a signal for some reason so the pace and distance were wack, but here is the gps map. 

5 pushups every 5 minutes
Hill charge every 15 minutes (3 total)",2673,9.65,,,FALSE,,,,0,,2673,2673,9656.099609,,3.6124579906463623,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/0A777B76-2F76-4C74-8358-C93BB48D8903.jpg,0
3273637444,"Apr 8, 2020, 8:58:30 PM",Triangle + some,Run,Solid couple miles before some sprints.,1593,5.48,163,21,FALSE,,,activities/3499602533.fit.gz,0,,1593,1451,5485.799805,4.300000190734863,3.7799999713897705,9,13,216.1999969482422,223.39999389648438,22.700000762939453,-0.025520435,,,83,79.78958129882812,163,143,,,321,,19,21,,,,,,,,,,,0,,0,,1,5495.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142
3273637939,"Apr 8, 2020, 9:32:17 PM",Speedy Wednesday ,Run,"8*100 @ 98%
100m jog recovery",471,1.57,182,9,FALSE,,,activities/3499602869.fit.gz,0,,471,431,1570.699951171875,9,3.6389999389648438,14,8,218.8000030517578,231.60000610351562,46.5,0.5093270540237427,,,121,83.09285736083984,182,150,,,105,,16,9,,,,,,,,,,,0,,0,,1,1673.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
3273638141,"Apr 8, 2020, 9:54:11 PM",Cool down,Run,"Recovery from the sprints
Lift day 1 (forgot yesterday)
8 minute abs",1023,3.23,162,19,FALSE,,,activities/3499603182.fit.gz,0,,1023,999,3232.399902,5.099999904632568,3.234999895095825,17,14,204.8000030517578,219.39999389648438,42.900001525878906,-0.179433241,,,84,79.99493408203125,162,147,,,235,,16,19,,,,,,,,,,,0,,0,,1,3270.399902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
3277408034,"Apr 9, 2020, 9:17:47 PM",MC Hammer,Run,"When the gloves come off we hammer down 🔨 ⬇️ 
The wind did a full 180 and let’s just say we don’t waste opportunities to have a little fun at the end. ",3055,9.89,169,64,FALSE,,,activities/3503577772.fit.gz,0,,3055,2547,9889.599609,5,3.881999969482422,14,24,192.39999389648438,206.1999969482422,11.699999809265137,-0.08696004,,,87,80.91314697265625,169,153,,,619,,16,64,,,,,,,,,,,0,,0,,1,9909.599609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508
3282070593,"Apr 10, 2020, 10:52:00 PM",50/50 (Easy / Progression),Run,"Five 7:30s to start and then I went from there. 6th was 7:10 7th was 6:53 8th was 6:49 9th was 6:31 10th was 6:09. 
",4262,16.09,,,FALSE,,,,0,,4262,4262,16093.47266,,3.7760376930236816,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3282071895,"Apr 11, 2020, 12:02:03 AM",Warmup,Run,,180,0.64,,,FALSE,,,,0,,180,180,643.7388916015625,,3.576327085494995,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3291440111,"Apr 12, 2020, 10:53:22 PM",Easter Recovery Run,Run,Happy Easter! I forced myself to go 7:30 for most of the run. Who knew  going slow could be so bad. I wanted to speed up the whole time but I also needed to go slow to keep the legs ready for the week. I put the burners on for the last 400 for fun. ,2111,7.72,,,FALSE,,,,0,,2111,2111,7724.899902,,3.659355640411377,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3291440719,"Apr 12, 2020, 11:28:47 PM",Warmup,Run,,180,0.64,,,FALSE,,,,0,,180,180,643.7388916015625,,3.576327085494995,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3295492900,"Apr 13, 2020, 9:25:04 PM",Have you ever heard the tragedy of Darth Thainis the Wise?,Run,"I thought not. It’s not a story the Mustangs would tell you. It’s an Irish legend. Darth Thainis was a Dark Lord of the Irish, so powerful and so wise he could use the Running to influence the steroids to create good runners ... He had such a knowledge of the Running that he could even keep the ones he cared about from getting shin splints. 

I didn’t actually start the run in the middle of Kimberly the gps must have been messed up. distance is accurate ",3058,9.71,184,79,FALSE,,,activities/3522676293.fit.gz,0,,3058,2455,9711.700195,6.199999809265137,3.9549999237060547,35,29,194.1999969482422,206.60000610351562,12.899999618530273,-0.043246806,,,88,81.21150207519531,184,158,,,625,,13,79,,,,,,,,,,,0,,0,,1,9773.799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603
3300322488,"Apr 15, 2020, 12:37:44 AM","No Irish today, just a couple Tommies",Run,"3 * 1000: 3:31,3:30,3:27
2 * 400: 72, 68
2 * 200: 26, 28 

Workout today wasn’t too bad. ",830,4.18,,,FALSE,,,,0,,830,830,4184.302734,,5.041328430175781,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3300325918,"Apr 15, 2020, 12:36:04 AM",WUCD,Run,,1112,3.86,,,FALSE,,,,0,,1112,1112,3862.433349609375,,3.4734113216400146,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3304834936,"Apr 15, 2020, 9:23:25 PM",Sanderfoot Seven (in my heart at least),Run,The goal was to do Sanderfoot seven but mason’s nose started gushing blood so we turned back at about 2.5. I added on to 7 after dropping him off at the track,3655,11.31,180,84,FALSE,,,activities/3532489487.fit.gz,0,,3655,3013,11316.90039,5.199999809265137,3.756000042,17,26,205.60000610351562,218.60000610351562,17.299999237060547,-0.070690736,,,85,80.82364654541016,180,155,,,742,,13,84,,,,,,,,,,,0,,0,,1,11347.59961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642
3304851659,"Apr 15, 2020, 11:05:30 PM",Extra mileage,Run,Warmup and 2 laps of SSJC,401,1.61,,,FALSE,,,,0,,401,401,1609.347168,,4.013334751,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3309778509,"Apr 17, 2020, 12:24:15 AM",St. John’s hills for dinner tonight. 🍽,Run,This is probably my favorite workout. All 8 of my reps were within a tenth of a second at 42.,348,1.93,,,FALSE,,,,0,,348,348,1931.199951171875,,5.549425125,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3309792257,"Apr 17, 2020, 12:27:38 AM",Warmup,Run,,660,2.41,,,FALSE,,,,0,,660,660,2414.020751953125,,3.657607316970825,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
